"TIME_PERIOD";"GEO";"AGE";"SEX";"OBS_STATUS";"OBS_VALUE"
"2022-W08";"CH051";"Y85T89";"T";"P";3
"2022-W08";"CH051";"Y85T89";"M";"P";3
"2022-W08";"CH051";"Y_GE90";"T";"P";1
"2022-W08";"CH051";"Y_GE90";"F";"P";1
"2022-W08";"CH052";"_T";"T";"P";28
"2022-W08";"CH052";"_T";"F";"P";12
"2022-W08";"CH052";"_T";"M";"P";16
"2022-W08";"CH052";"Y40T44";"T";"P";1
"2022-W08";"CH052";"Y40T44";"M";"P";1
"2022-W08";"CH052";"Y55T59";"T";"P";1
"2022-W08";"CH052";"Y55T59";"F";"P";1
"2022-W08";"CH052";"Y60T64";"T";"P";1
"2022-W08";"CH052";"Y60T64";"M";"P";1
"2022-W08";"CH052";"Y65T69";"T";"P";5
"2022-W08";"CH052";"Y65T69";"F";"P";1
"2022-W08";"CH052";"Y65T69";"M";"P";4
"2022-W08";"CH052";"Y70T74";"T";"P";2
"2022-W08";"CH052";"Y70T74";"F";"P";1
"2022-W08";"CH052";"Y70T74";"M";"P";1
"2022-W08";"CH052";"Y80T84";"T";"P";3
"2022-W08";"CH052";"Y80T84";"F";"P";1
"2022-W08";"CH052";"Y80T84";"M";"P";2
"2022-W08";"CH052";"Y85T89";"T";"P";3
